
中国,#genre#
靖天电影台,http://123.bhzz.today/live_proxy.php?id=goldentvmovies
华艺MBC综合台,http://123.bhzz.today/live_proxy.php?id=dragonartmbc
华艺MBC综合台,http://123.bhzz.today/live_proxy.php?id=109
壹电影,http://123.bhzz.today/live_proxy.php?id=nexttvmovies
EYETV戏剧,http://123.bhzz.today/live_proxy.php?id=eyetvdrama
ELTA影剧,http://123.bhzz.today/live_proxy.php?id=eltamoviedrama
ELTA影剧,http://123.bhzz.today/live_proxy.php?id=eltayingju
ELTA影剧,http://123.bhzz.today/live_proxy.php?id=ELTAYJT
ELTA影剧,http://123.bhzz.today/live_proxy.php?id=57
ELTA综合,http://123.bhzz.today/live_proxy.php?id=eltavariety
ELTA综合,http://123.bhzz.today/live_proxy.php?id=ELTAZongHe
采昌影剧台,http://123.bhzz.today/live_proxy.php?id=114
采昌影剧台,http://123.bhzz.today/live_proxy.php?id=WeishimoviesTW
采昌影剧台,http://123.bhzz.today/live_proxy.php?id=caichangmovies
AXN頻道,http://123.bhzz.today/live_proxy.php?id=AXNHDTW
AXN頻道,http://123.bhzz.today/live_proxy.php?id=102
华纳电影,http://123.bhzz.today/live_proxy.php?id=warnertv
华纳电影,http://123.bhzz.today/live_proxy.php?id=119
tVN,http://123.bhzz.today/live_proxy.php?id=tvntw
CinemaWorld,http://123.bhzz.today/live_proxy.php?id=cinemaworld
CINEMAX,http://123.bhzz.today/live_proxy.php?id=cinemax
CINEMAX,http://123.bhzz.today/live_proxy.php?id=101
CinemaWorld,http://123.bhzz.today/live_proxy.php?id=cinemaworld
HBO,http://123.bhzz.today/live_proxy.php?id=HBOTW
HBOHD,http://123.bhzz.today/live_proxy.php?id=HBOHD
HBOHD,http://123.bhzz.today/live_proxy.php?id=hbo
HBOHD,http://123.bhzz.today/live_proxy.php?id=96
HBO原创,http://123.bhzz.today/live_proxy.php?id=HBOSignature
HBO原创,http://123.bhzz.today/live_proxy.php?id=97
HBO原创,http://123.bhzz.today/live_proxy.php?id=hbosignature
HBO强档,http://123.bhzz.today/live_proxy.php?id=hbohits
HBO强档,http://123.bhzz.today/live_proxy.php?id=HBOHits
HBO强档,http://123.bhzz.today/live_proxy.php?id=98
HBO家庭,http://123.bhzz.today/live_proxy.php?id=HBOFamily
HBO家庭,http://123.bhzz.today/live_proxy.php?id=99
私人影院,http://123.bhzz.today/live_proxy.php?id=SRYY
好莱坞电影,http://123.bhzz.today/live_proxy.php?id=hollywood
好莱坞电影,http://123.bhzz.today/live_proxy.php?id=Hollywoodmovies
好莱坞电影,http://123.bhzz.today/live_proxy.php?id=100
amc最爱电影,http://123.bhzz.today/live_proxy.php?id=amcmovies
CatchPlay电影台,http://123.bhzz.today/live_proxy.php?id=cactchplayhd
CatchPlay电影台,http://123.bhzz.today/live_proxy.php?id=CATCHPLAY
经典电影台,http://123.bhzz.today/live_proxy.php?id=classicmovies
美亚电影台,http://123.bhzz.today/live_proxy.php?id=meiahmovie
Thrill惊悚,http://123.bhzz.today/live_proxy.php?id=121
AXN頻道,http://123.bhzz.today/live_proxy.php?id=axntw
AXN頻道,http://123.bhzz.today/live_proxy.php?id=AXNHDTW
AXN頻道,http://123.bhzz.today/live_proxy.php?id=102
tVN,http://123.bhzz.today/live_proxy.php?id=tvntw
HlTS,http://123.bhzz.today/live_proxy.php?id=hits
天映頻道,http://123.bhzz.today/live_proxy.php?id=110
天映經典,http://123.bhzz.today/live_proxy.php?id=111
采昌影视,http://123.bhzz.today/live_proxy.php?id=114
KIX,http://123.bhzz.today/live_proxy.php?id=118
one,http://123.bhzz.today/live_proxy.php?id=120
thrill,http://123.bhzz.today/live_proxy.php?id=121





纪实,#genre#
幸福空间居家台,http://123.bhzz.today/live_proxy.php?id=gstv
BBC Earth,http://123.bhzz.today/live_proxy.php?id=bbcearth
BBC Earth,http://123.bhzz.today/live_proxy.php?id=BBCEarthTW
BBC Lifestyle,http://123.bhzz.today/live_proxy.php?id=bbclifestyle
BBC Lifestyle,http://123.bhzz.today/live_proxy.php?id=BBCLifestyleTW
TVN(TW),http://123.bhzz.today/live_proxy.php?id=tvntw
CNEX頻道,http://123.bhzz.today/live_proxy.php?id=cnex
達文西頻道,http://123.bhzz.today/live_proxy.php?id=davinci
SMART知識頻道,http://123.bhzz.today/live_proxy.php?id=131
MTV日韓,http://123.bhzz.today/live_proxy.php?id=134
MTV HD,http://123.bhzz.today/live_proxy.php?id=MTVHD
Love Nature,http://123.bhzz.today/live_proxy.php?id=LoveNatureFHD
LifeTime,http://123.bhzz.today/live_proxy.php?id=lifetime
TRAVEL,http://123.bhzz.today/live_proxy.php?id=travelchannel
麥哲倫頻道,http://123.bhzz.today/live_proxy.php?id=Magellantv
TLC,http://123.bhzz.today/live_proxy.php?id=TLCTW
H歷史頻道,http://123.bhzz.today/live_proxy.php?id=history
HISTORY2,http://123.bhzz.today/live_proxy.php?id=HISTORY2TW
国家地理,http://123.bhzz.today/live_proxy.php?id=124
国家地理野生,http://123.bhzz.today/live_proxy.php?id=NatGeoWildHD
动物星球,http://123.bhzz.today/live_proxy.php?id=126
探索频道,http://123.bhzz.today/live_proxy.php?id=DiscoveryChannel
探索频道,http://123.bhzz.today/live_proxy.php?id=127
探索科学,http://123.bhzz.today/live_proxy.php?id=discoveryscience
探索科学,http://123.bhzz.today/live_proxy.php?id=DiscoveryScience
探索科学,http://123.bhzz.today/live_proxy.php?id=129
探索亚洲,http://123.bhzz.today/live_proxy.php?id=discoveryasia
探索亚洲,http://123.bhzz.today/live_proxy.php?id=DiscoveryAsia
探索亚洲,http://123.bhzz.today/live_proxy.php?id=130
Discoveryeve,http://123.bhzz.today/live_proxy.php?id=discoveryeve
CI罪案偵查頻道,http://123.bhzz.today/live_proxy.php?id=crimeinvestigation#http://123.bhzz.today/live_proxy.php?id=132
HGTV,http://123.bhzz.today/live_proxy.php?id=hgtvtw
Global Trekker,http://123.bhzz.today/live_proxy.php?id=GlobalTrekker#http://123.bhzz.today/live_proxy.php?id=125
亚洲美食频道,http://123.bhzz.today/live_proxy.php?id=afn
美食星球,http://123.bhzz.today/live_proxy.php?id=foodplanettw
美食星球,http://123.bhzz.today/live_proxy.php?id=MSXQ
亚洲旅游台,http://123.bhzz.today/live_proxy.php?id=travelasiafhd
亚洲旅游台,http://123.bhzz.today/live_proxy.php?id=travelasia
亚洲旅游台,http://123.bhzz.today/live_proxy.php?id=asiatravel
亚洲旅游台,http://123.bhzz.today/live_proxy.php?id=131
亚洲旅游台,http://123.bhzz.today/live_proxy.php?id=YZLYT
EYETV旅游,http://123.bhzz.today/live_proxy.php?id=eyetvtravel
EYETV旅游,http://123.bhzz.today/live_proxy.php?id=EYETravel
ELTA生活旅游,http://123.bhzz.today/live_proxy.php?id=eltafoodietravel

少儿,#genre#
靖天卡通台,http://123.bhzz.today/live_proxy.php?id=goldentvkids
靖天卡通台,http://123.bhzz.today/live_proxy.php?id=goldentvkidslm
靖天卡通台,http://123.bhzz.today/live_proxy.php?id=55
靖洋卡通台,http://123.bhzz.today/live_proxy.php?id=nicebingo
靖洋卡通台,http://123.bhzz.today/live_proxy.php?id=NiceBingo
东森幼幼,http://123.bhzz.today/live_proxy.php?id=ettvyoyo
东森幼幼,http://123.bhzz.today/live_proxy.php?id=191
东森幼幼,http://123.bhzz.today/live_proxy.php?id=ETTVYOYO
MOMO亲子台,http://123.bhzz.today/live_proxy.php?id=momoparentchild
MOMO亲子台,http://123.bhzz.today/live_proxy.php?id=MOMOQZT
CN卡通频道,http://123.bhzz.today/live_proxy.php?id=CnCartoon
CN卡通频道,http://123.bhzz.today/live_proxy.php?id=cncartoon
CN卡通频道,http://123.bhzz.today/live_proxy.php?id=CNTW
尼克儿童频道,http://123.bhzz.today/live_proxy.php?id=nickelodeon
尼克儿童频道,http://123.bhzz.today/live_proxy.php?id=nickelodeonlm
Boomerang,http://123.bhzz.today/live_proxy.php?id=BoomerangTW
NickJr儿童频道,http://123.bhzz.today/live_proxy.php?id=nickjr
BBC Cbeebies,http://123.bhzz.today/live_proxy.php?id=cbeebies
BBC Cbeebies,http://123.bhzz.today/live_proxy.php?id=BBCCbeebiesTW
经典卡通台,http://123.bhzz.today/live_proxy.php?id=classiccartoon
MOMO台,http://123.bhzz.today/live_proxy.php?id=momokids
NickJr儿童频道,http://123.bhzz.today/live_proxy.php?id=nickjr

马来,#genre#
DidikTV7,http://123.bhzz.today/live_proxy.php?id=DidikTV7
8TV 八度空间,http://123.bhzz.today/live_proxy.php?id=8TV
8TV 八度空间,http://123.bhzz.today/live_proxy.php?id=8TVHD
iQIYI爱奇艺,http://123.bhzz.today/live_proxy.php?id=AstroiQIYIHD
TVB千禧经典台,http://123.bhzz.today/live_proxy.php?id=TVBClassicMY
Astro AEC,http://123.bhzz.today/live_proxy.php?id=AstroAECHD
Astro AEC,http://123.bhzz.today/live_proxy.php?id=AstroAEC
Astro AEC,http://123.bhzz.today/live_proxy.php?id=AEC
Astro QJ,http://123.bhzz.today/live_proxy.php?id=AstroQuanJiaHD
Astro QJ,http://123.bhzz.today/live_proxy.php?id=QuanJia
天映频道,http://123.bhzz.today/live_proxy.php?id=CelestialMoviesHK
天映频道,http://123.bhzz.today/live_proxy.php?id=CelestialMoviesCN
天映经典,http://123.bhzz.today/live_proxy.php?id=CelestialClassicMY
天映经典,http://123.bhzz.today/live_proxy.php?id=CelestialClassicMYCN
TVB翡翠台（马来）,http://123.bhzz.today/live_proxy.php?id=TVBjadeMY
TVB翡翠台（马来）,http://123.bhzz.today/live_proxy.php?id=TVBjadeMYCN
AOD 311,http://123.bhzz.today/live_proxy.php?id=AstroAOD311HDHK
AOD 311,http://123.bhzz.today/live_proxy.php?id=AstroAOD311HDCN
中天亚洲,http://123.bhzz.today/live_proxy.php?id=CTIAsiaHDMY
TVB娱乐新闻台,http://123.bhzz.today/live_proxy.php?id=TVBENEWS
TVB星河频道,http://123.bhzz.today/live_proxy.php?id=TVBXingHeHK
TVB星河频道,http://123.bhzz.today/live_proxy.php?id=TVBXingHeCN
TVBSAsia,http://123.bhzz.today/live_proxy.php?id=TVBSAsia
凤凰中文,http://123.bhzz.today/live_proxy.php?id=PhoenixChineseMY
凤凰资讯,http://123.bhzz.today/live_proxy.php?id=PhoenixInfoMY
凤凰资讯,http://123.bhzz.today/live_proxy.php?id=phoenixinfo
欢喜台,http://123.bhzz.today/live_proxy.php?id=AstroHuaHeeDaiHD
欢喜台,http://123.bhzz.today/live_proxy.php?id=AstroHuaHeeDaiHDCN
CCTV-4,http://123.bhzz.today/live_proxy.php?id=CCTV4MY
SukanRTM,http://123.bhzz.today/live_proxy.php?id=RTMSukanHD
BeritaRTM,http://123.bhzz.today/live_proxy.php?id=Beritartm
HEROES,http://123.bhzz.today/live_proxy.php?id=Heroes
TV1,http://123.bhzz.today/live_proxy.php?id=TV1
TV2,http://123.bhzz.today/live_proxy.php?id=TV2
TV3,http://123.bhzz.today/live_proxy.php?id=TV3
Astro Ria,http://123.bhzz.today/live_proxy.php?id=AstroRiaHD
Astro Ria,http://123.bhzz.today/live_proxy.php?id=AstroRia
Astro Prima,http://123.bhzz.today/live_proxy.php?id=AstroPrimaHD
Astro Prima,http://123.bhzz.today/live_proxy.php?id=AstroPrima
Astro Oasis,http://123.bhzz.today/live_proxy.php?id=AstroOasisHD
Astro Warna,http://123.bhzz.today/live_proxy.php?id=AstroWarnaHD
Astro Warna,http://123.bhzz.today/live_proxy.php?id=AstroWarna
Astro Citra,http://123.bhzz.today/live_proxy.php?id=AstroCitraHD
Astro Citra,http://123.bhzz.today/live_proxy.php?id=AstroCitra
Astro Rania,http://123.bhzz.today/live_proxy.php?id=AstroRaniaHD
Astro Aura,http://123.bhzz.today/live_proxy.php?id=AstroAuraHD
TV Alhijrah,http://123.bhzz.today/live_proxy.php?id=TVAlhijrah
TV Okey,http://123.bhzz.today/live_proxy.php?id=TVOkey
9TV,http://123.bhzz.today/live_proxy.php?id=9TV
Vaanavil,http://123.bhzz.today/live_proxy.php?id=AstroVaanavilHD
Adithya,http://123.bhzz.today/live_proxy.php?id=AdithyaHD
KBSWorld,http://123.bhzz.today/live_proxy.php?id=KBSWorld
One,http://123.bhzz.today/live_proxy.php?id==OneHDCN
One,http://123.bhzz.today/live_proxy.php?id=OneHDMY
One,http://123.bhzz.today/live_proxy.php?id=OneHDKOR
One,http://123.bhzz.today/live_proxy.php?id=ONEMalay
tvN,http://123.bhzz.today/live_proxy.php?id=tVNHD
tvN,http://123.bhzz.today/live_proxy.php?id=HubtvN
NHK World http://123.bhzz.today/live_proxy.php?id=NHKWorldPremium
Boo,http://123.bhzz.today/live_proxy.php?id=BOO
HBO,http://123.bhzz.today/live_proxy.php?id=HBOEN
HBO,http://123.bhzz.today/live_proxy.php?id=HBOMY
HBO,http://123.bhzz.today/live_proxy.php?id=hbosg
Cinemax,http://123.bhzz.today/live_proxy.php?id=Cinemax
HBOFamily,http://123.bhzz.today/live_proxy.php?id=HBOFamilyMY
HBOFamily,http://123.bhzz.today/live_proxy.php?id=hbofamilysg
HBOHits,http://123.bhzz.today/live_proxy.php?id=HBOHitsMY
HBOHits,http://123.bhzz.today/live_proxy.php?id=hbohitssg
Awani,http://123.bhzz.today/live_proxy.php?id=AstroAwaniHD
Bernama,http://123.bhzz.today/live_proxy.php?id=BernamaHD
CGTN,http://123.bhzz.today/live_proxy.php?id=CGTNHD
CGTN,https://live.cgtn.com/1000/prog_index.m3u8
CNN,http://123.bhzz.today/live_proxy.php?id=CNNHD
CNN,http://123.bhzz.today/live_proxy.php?id=CNN
BBCWorldNews,http://123.bhzz.today/live_proxy.php?id=BBCWorldNewsHD
BBCWorldNews,http://123.bhzz.today/live_proxy.php?id=BBCNews
Aljazeera,http://123.bhzz.today/live_proxy.php?id=AljazeeraHD
SkyNews,http://123.bhzz.today/live_proxy.php?id=SkyNewsHD
ChannelNewsAsia,http://123.bhzz.today/live_proxy.php?id=CNAHD
ChannelNewsAsia,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNBC,http://123.bhzz.today/live_proxy.php?id=CNBCHD
Bloomberg TV,http://123.bhzz.today/live_proxy.php?id=BloombergHD
Love Nature,http://123.bhzz.today/live_proxy.php?id=LoveNatureHD
History,http://123.bhzz.today/live_proxy.php?id=History
Ceria,http://123.bhzz.today/live_proxy.php?id=AstroCeriaHD
Ceria,http://123.bhzz.today/live_proxy.php?id=AstroCeriaMul
CartoonNetwork,http://123.bhzz.today/live_proxy.php?id=CartoonNetworkHD
CartoonNetwork,http://123.bhzz.today/live_proxy.php?id=CartoonNetworkCN
CartoonNetwork,http://123.bhzz.today/live_proxy.php?id=CartoonNetworkMY
Nickelodeon,http://123.bhzz.today/live_proxy.php?id=NickelodeonHD
Nickelodeon,http://123.bhzz.today/live_proxy.php?id=NickelodeonHDCN
Nickelodeon,http://123.bhzz.today/live_proxy.php?id=NickelodeonHDMY
NickJr,http://123.bhzz.today/live_proxy.php?id=NickJuniorHD
NickJr,http://123.bhzz.today/live_proxy.php?id=NickJuniorHDCN
NickJr,http://123.bhzz.today/live_proxy.php?id=NickJuniorHDMY
CBeebies,http://123.bhzz.today/live_proxy.php?id=CBeebiesHD
AXN,http://123.bhzz.today/live_proxy.php?id=AXNHD
Hits,http://123.bhzz.today/live_proxy.php?id=HitsHD
TLC,http://123.bhzz.today/live_proxy.php?id=TLCHD
WarnerTV,http://123.bhzz.today/live_proxy.php?id=WarnerTVMY
HGTV,http://123.bhzz.today/live_proxy.php?id=HGTVHD
Arena,http://123.bhzz.today/live_proxy.php?id=AstroArenaHD
SuperSport,http://123.bhzz.today/live_proxy.php?id=AstroSupersport1HD
SuperSport2,http://123.bhzz.today/live_proxy.php?id=AstroSupersport2HD
SuperSport3,http://123.bhzz.today/live_proxy.php?id=AstroSupersport3HD
SuperSport4,http://123.bhzz.today/live_proxy.php?id=AstroSupersport4HD
SPOTV,http://123.bhzz.today/live_proxy.php?id=SPOTV
Eurosport,http://123.bhzz.today/live_proxy.php?id=EuroSportHD

新加坡,#genre#
Mediacorp Suria,http://123.bhzz.today/live_proxy.php?id=SuriaHD
Mediacorp-5,http://123.bhzz.today/live_proxy.php?id=66607c35f756507e8f6a9ccd7c5f11c7&token=86f006ba&t=a659ee9bfdb13812#http://123.bhzz.today/live_proxy.php?id=Channel5HD
Mediacorp-8,http://123.bhzz.today/live_proxy.php?id=Channel8HD
Mediacorp-U,http://123.bhzz.today/live_proxy.php?id=ChannelUHD
TVB翡翠台（新加坡）,http://123.bhzz.today/live_proxy.php?id=tvbjadesg
TVB星河频道,http://123.bhzz.today/live_proxy.php?id=tvbxinghesg
天映频道,http://123.bhzz.today/live_proxy.php?id=celestialmoviessg
佳乐,http://123.bhzz.today/live_proxy.php?id=HubJiaLe
e-Le,http://123.bhzz.today/live_proxy.php?id=HubELe
如意台,http://123.bhzz.today/live_proxy.php?id=HubRuyi
剧乐酷,http://123.bhzz.today/live_proxy.php?id=HubJuLeCool
娱家台,http://123.bhzz.today/live_proxy.php?id=HubVVDramaHD
娱家台,http://123.bhzz.today/live_proxy.php?id=HubVVDrama
都会台,http://atryffad.usa3.345123.xyz/jrw.php?id=HubECityHD
都会台,http://123.bhzz.today/live_proxy.php?id=HubECity
AstroSensasi,http://123.bhzz.today/live_proxy.php?id=Sensasi
AstroSensasi,http://123.bhzz.today/live_proxy.php?id=Ria
AstroWarna,http://123.bhzz.today/live_proxy.php?id=AstroWarnaHDSG
Mediacorp Vasantham,http://123.bhzz.today/live_proxy.php?id=VasanthamHD
RockAction,http://123.bhzz.today/live_proxy.php?id=RockAction
RockEntertainment,http://123.bhzz.today/live_proxy.php?id=RockEntertainment
HBO,http://123.bhzz.today/live_proxy.php?id=hbosg
HBOFamily,http://123.bhzz.today/live_proxy.php?id=hbofamilysg
HBOHits,http://123.bhzz.today/live_proxy.php?id=hbohitssg
HBOSignature,http://123.bhzz.today/live_proxy.php?id=hbosignaturesg
Cinemax,http://123.bhzz.today/live_proxy.php?id=cinemaxsg
Gem,http://123.bhzz.today/live_proxy.php?id=Gem
GlobalTrekker,http://123.bhzz.today/live_proxy.php?id=GlobalTrekker
Travelxp,http://123.bhzz.today/live_proxy.php?id=Travelxp
Animax,http://123.bhzz.today/live_proxy.php?id=Animax
MolaSport,http://123.bhzz.today/live_proxy.php?id=MolaSport
HubSports1,http://123.bhzz.today/live_proxy.php?id=HubSports1
HubSports2,http://123.bhzz.today/live_proxy.php?id=HubSports2
HubSports3,http://123.bhzz.today/live_proxy.php?id=HubSports3
HubSports4,http://123.bhzz.today/live_proxy.php?id=HubSports4
HubSports5,http://123.bhzz.today/live_proxy.php?id=HubSports5
HubPremier1,http://123.bhzz.today/live_proxy.php?id=HubPremier1
HubPremier2,http://123.bhzz.today/live_proxy.php?id=HubPremier2
HubPremier3,http://123.bhzz.today/live_proxy.php?id=HubPremier3
HubPremier4,http://123.bhzz.today/live_proxy.php?id=HubPremier4
HubPremier5,http://123.bhzz.today/live_proxy.php?id=HubPremier5
HubPremier6,http://123.bhzz.today/live_proxy.php?id=HubPremier6
HubPremier7,http://123.bhzz.today/live_proxy.php?id=HubPremier7

韩国,#genre#
KBS World,http://123.bhzz.today/live_proxy.php?id=KBSWorldFHD
KBS World,http://123.bhzz.today/live_proxy.php?id=KBSWorld
KBS World,http://123.bhzz.today/live_proxy.php?id=kbsworld
ONE,http://123.bhzz.today/live_proxy.php?id=OneFHDCN
ONE,http://123.bhzz.today/live_proxy.php?id=OneFHDMY
ONE,http://123.bhzz.today/live_proxy.php?id=OneFHDKOR
ONE,http://123.bhzz.today/live_proxy.php?id=OneHDCN
ONE,http://123.bhzz.today/live_proxy.php?id=OneHDMY
ONE,http://123.bhzz.today/live_proxy.php?id=OneHDKOR
ONE,http://123.bhzz.today/live_proxy.php?id=ONEMalay
tvN,http://123.bhzz.today/live_proxy.php?id=tVNFHD
tvN,http://123.bhzz.today/live_proxy.php?id=HubtvN
tvN,http://123.bhzz.today/live_proxy.php?id=tVNHD
tvN,http://123.bhzz.today/live_proxy.php?id=HubtvN
K-Plus,http://123.bhzz.today/live_proxy.php?id=KPlusFHD
K-Plus,http://123.bhzz.today/live_proxy.php?id=KPlusHD
SK Stoa,http://123.bhzz.today/live_proxy.php?id=skstoa
SBS Biz,http://123.bhzz.today/live_proxy.php?id=sbsbiz
KBS 1,http://123.bhzz.today/live_proxy.php?id=kbs1_hd
KBS 1,http://123.bhzz.today/live_proxy.php?id=kbs1hd
KBS 2,http://123.bhzz.today/live_proxy.php?id=kbs2_hd
KBS 2,http://123.bhzz.today/live_proxy.php?id=kbs2hd
KBS Story,http://123.bhzz.today/live_proxy.php?id=kbsstory
KBS Life,http://123.bhzz.today/live_proxy.php?id=kbslife
KBS Joy,http://123.bhzz.today/live_proxy.php?id=kbsjoy
KBS Kids,http://123.bhzz.today/live_proxy.php?id=kbskids
KBS News,http://123.bhzz.today/live_proxy.php?id=kbsnews
KBS Drama,http://123.bhzz.today/live_proxy.php?id=kbsdramahd
KBS Drama,http://123.bhzz.today/live_proxy.php?id=kbsdrama
K-Star,http://123.bhzz.today/live_proxy.php?id=kstar
KoreaTV,http://123.bhzz.today/live_proxy.php?id=koreatv
MBC,http://123.bhzz.today/live_proxy.php?id=mbchd
MBC,http://123.bhzz.today/live_proxy.php?id=mbc_hd
MBCEvery1,http://123.bhzz.today/live_proxy.php?id=mbcevery1
MBC M,http://123.bhzz.today/live_proxy.php?id=mbcm
MBCON,http://123.bhzz.today/live_proxy.php?id=mbcon
MBCDrama,http://123.bhzz.today/live_proxy.php?id=mbcdrama
MBCEntShow24,http://123.bhzz.today/live_proxy.php?id=mbcentshow24
MBN,http://123.bhzz.today/live_proxy.php?id=mbn
MBN,http://123.bhzz.today/live_proxy.php?id=mbn_backup
JTBC,http://123.bhzz.today/live_proxy.php?id=jtbc
JTBC Drama,http://123.bhzz.today/live_proxy.php?id=jtbcdrama
ArirangKorea,http://123.bhzz.today/live_proxy.php?id=arirang
Channel A,http://123.bhzz.today/live_proxy.php?id=channela
Channel A Plus,http://123.bhzz.today/live_proxy.php?id=channelaplus
TV Chosun,http://123.bhzz.today/live_proxy.php?id=tvchosun
TV Chosun2,http://123.bhzz.today/live_proxy.php?id=tvchosun2
tVN,http://123.bhzz.today/live_proxy.php?id=tvnkr
tVN Story,http://123.bhzz.today/live_proxy.php?id=tvnstory
tVN Show,http://123.bhzz.today/live_proxy.php?id=tvnshow
YTN,http://123.bhzz.today/live_proxy.php?id=ytn
YonhapNewsTV,http://123.bhzz.today/live_proxy.php?id=yonhapnewstv
YonhapNewsTV,http://123.bhzz.today/live_proxy.php?id=Yonhapnewstv
M NET,http://123.bhzz.today/live_proxy.php?id=MNet
OCN,http://123.bhzz.today/live_proxy.php?id=ocn
Catch ON,http://123.bhzz.today/live_proxy.php?id=catchon
FTV,http://123.bhzz.today/live_proxy.php?id=ftvkr
BadukTV,http://123.bhzz.today/live_proxy.php?id=baduktv
TVAnimalFarm,http://123.bhzz.today/live_proxy.php?id=animalfarm
Inet,http://123.bhzz.today/live_proxy.php?id=InetTV
EBS 1,http://123.bhzz.today/live_proxy.php?id=Ebs1
EBS 1,http://123.bhzz.today/live_proxy.php?id=ebs1
EBS 2,http://123.bhzz.today/live_proxy.php?id=Ebs2
EBS 2,http://123.bhzz.today/live_proxy.php?id=ebs2
EBS Kids,http://123.bhzz.today/live_proxy.php?id=Ebskids
EBS Kids,http://123.bhzz.today/live_proxy.php?id=ebskids
EBS+1,http://123.bhzz.today/live_proxy.php?id=ebsplus1
EBS+2,http://123.bhzz.today/live_proxy.php?id=ebsplus2
EBSe,http://123.bhzz.today/live_proxy.php?id=ebse
KoreanCentralTelevision,http://123.bhzz.today/live_proxy.php?id=beichaoxianSD
KoreanCentralTelevision,http://123.bhzz.today/live_proxy.php?id=beichaoxianB
ChannelChina,http://123.bhzz.today/live_proxy.php?id=channelchina
Screen,http://123.bhzz.today/live_proxy.php?id=screen
BrainTV,http://123.bhzz.today/live_proxy.php?id=Braintv
CTS,http://123.bhzz.today/live_proxy.php?id=cts
GTV Luxury,http://123.bhzz.today/live_proxy.php?id=gtvkr

日本,#genre#
100％ヒッツ！スペースシャワーTV プラス,http://123.bhzz.today/live_proxy.php?id=100HitsSpaceShowerTVPlusHD
ABCテレビ,http://123.bhzz.today/live_proxy.php?id=ABCTV
ＡＸＮ 海外ドラマ,http://123.bhzz.today/live_proxy.php?id=AXNj
AXNミステリー,http://123.bhzz.today/live_proxy.php?id=AXNMystery
BS 11,http://123.bhzz.today/live_proxy.php?id=BS11HD
BS 12トゥエルビ,http://123.bhzz.today/live_proxy.php?id=BS12TwelveHD
BS10,http://123.bhzz.today/live_proxy.php?id=BS10HD
BS10スターチャンネル,http://123.bhzz.today/live_proxy.php?id=BS10StarChannelHD
BS-TBS,http://123.bhzz.today/live_proxy.php?id=BSTBSHD
BSアニマックス,http://123.bhzz.today/live_proxy.php?id=BSAnimaxHD
BSジャパン,http://123.bhzz.today/live_proxy.php?id=BSJapanHD
BSテレ東,http://123.bhzz.today/live_proxy.php?id=BSTVTokyo4K
BSフジ,http://123.bhzz.today/live_proxy.php?id=BSFujiHD
BS朝日,http://123.bhzz.today/live_proxy.php?id=BSAsahiHD
CNNJ,http://123.bhzz.today/live_proxy.php?id=CNNJ
DLife,http://123.bhzz.today/live_proxy.php?id=DlifeHD
FightingTV サムライ,http://123.bhzz.today/live_proxy.php?id=FightingTVSamuraiHD
GaoraSports,http://123.bhzz.today/live_proxy.php?id=GaoraSportsHD
GolfNetwork,http://123.bhzz.today/live_proxy.php?id=GolfNetworkHD
JSPORTS 1,http://123.bhzz.today/live_proxy.php?id=JSports1HD
JSPORTS 2,http://123.bhzz.today/live_proxy.php?id=JSports2HD
JSPORTS 3,http://123.bhzz.today/live_proxy.php?id=JSports3HD
JSPORTS 4,http://123.bhzz.today/live_proxy.php?id=JSports4HD
KBS京都,http://123.bhzz.today/live_proxy.php?id=KBSKyotoHD
MBS毎日放送,http://123.bhzz.today/live_proxy.php?id=MBSMainichiBroadcastingHD
MONDO TV,http://123.bhzz.today/live_proxy.php?id=MondoTVHD
MTV,http://123.bhzz.today/live_proxy.php?id=MTVHD
MUSIC ON! TV（エムオン!）,http://123.bhzz.today/live_proxy.php?id=MusicOnTVHD
MusicJapanTV,http://123.bhzz.today/live_proxy.php?id=MusicJapantvHD
NHK BSP4K,http://123.bhzz.today/live_proxy.php?id=NHKBSP4KHD
NHK World Japan,http://123.bhzz.today/live_proxy.php?id=NHKWorldJapan
NHK,http://123.bhzz.today/live_proxy.php?id=TVJAPAN
NHKBS,http://123.bhzz.today/live_proxy.php?id=NHKBSHD
NHKBS,http://123.bhzz.today/live_proxy.php?id=NHKBSsubHD
NHKEテレロゴ,http://123.bhzz.today/live_proxy.php?id=NHKEducationTV
NHKEテレロゴ,http://123.bhzz.today/live_proxy.php?id=NHKETeleTokyoHD
NHK総合ロゴ,http://123.bhzz.today/live_proxy.php?id=NHKGeneralTVTokyoHD
TAKARAZUKA SKY STAGE,http://123.bhzz.today/live_proxy.php?id=TakarazukaSkyStageHD
ＴＢＳチャンネル１,http://123.bhzz.today/live_proxy.php?id=TBSChannel1HD
ＴＢＳチャンネル２,http://123.bhzz.today/live_proxy.php?id=TBSChannel2HD
ＴＢＳテレビ,http://123.bhzz.today/live_proxy.php?id=TBSHD
ＴＢＳニュースバード,http://123.bhzz.today/live_proxy.php?id=TBSNewsBirdHD
TOKYOMX1,http://123.bhzz.today/live_proxy.php?id=TokyoMX1HD
TOKYOMX2,http://123.bhzz.today/live_proxy.php?id=TokyoMX2HD
